Date,Open,High,Low,Close,Adj Close,Volume
2007-10-04,89.150002,90.500000,88.000000,89.570000,89.570000,1754900
2007-10-05,92.150002,92.150002,89.220001,91.129997,91.129997,1881600
2007-10-08,91.209999,95.900002,91.150002,95.089996,95.089996,3030600
2007-10-09,97.220001,101.889999,96.110001,101.610001,101.610001,5864000
2007-10-10,102.510002,107.489998,101.610001,107.040001,107.040001,4765700
2007-10-11,109.980003,114.879997,99.059998,102.690002,102.690002,11110400
2007-10-12,103.129997,107.370003,98.050003,102.980003,102.980003,6356900
2007-10-15,104.489998,105.500000,96.290001,98.760002,98.760002,4837100
2007-10-16,97.099998,101.180000,95.019997,99.900002,99.900002,4283100
2007-10-17,103.040001,105.400002,101.510002,103.949997,103.949997,4329700
2007-10-18,102.000000,103.599998,100.239998,101.550003,101.550003,1942000
2007-10-19,100.720001,101.940002,97.050003,97.739998,97.739998,3486900
2007-10-22,95.199997,102.500000,91.550003,102.379997,102.379997,4348700
2007-10-23,105.989998,107.510002,103.099998,106.150002,106.150002,4440100
2007-10-24,108.769997,111.000000,102.260002,103.519997,103.519997,9660600
2007-10-25,111.699997,115.949997,106.500000,114.000000,114.000000,9962300
2007-10-26,115.989998,116.400002,109.699997,112.089996,112.089996,4344500
2007-10-29,114.599998,121.419998,113.589996,120.779999,120.779999,5741600
2007-10-30,120.000000,123.459999,117.000000,120.349998,120.349998,3496300
2007-10-31,122.849998,125.250000,120.000000,124.830002,124.830002,3693200
2007-11-01,123.000000,124.980003,121.510002,122.250000,122.250000,2535100
2007-11-02,123.820000,123.949997,114.550003,117.120003,117.120003,4368700
2007-11-05,114.000000,115.000000,109.500000,112.550003,112.550003,3831500
2007-11-06,114.790001,115.949997,109.610001,110.940002,110.940002,3342600
2007-11-07,107.529999,108.500000,102.120003,102.500000,102.500000,5051700
2007-11-08,102.919998,103.000000,87.809998,91.879997,91.879997,12203000
2007-11-09,88.500000,92.250000,84.599998,87.739998,87.739998,8034800
2007-11-12,86.500000,92.540001,76.550003,80.360001,80.360001,9036600
2007-11-13,84.230003,92.790001,82.300003,90.680000,90.680000,7504300
2007-11-14,97.720001,97.720001,86.620003,87.169998,87.169998,5853900
2007-11-15,87.449997,89.650002,81.400002,82.300003,82.300003,4615400
2007-11-16,84.500000,85.919998,81.709999,85.250000,85.250000,2920000
2007-11-19,84.199997,89.370003,80.500000,81.970001,81.970001,3233600
2007-11-20,83.000000,86.000000,79.250000,82.620003,82.620003,4635100
2007-11-21,80.800003,82.400002,79.059998,80.680000,80.680000,3236900
2007-11-23,82.610001,82.610001,78.820000,78.839996,78.839996,1106100
2007-11-26,78.379997,78.410004,71.000000,71.440002,71.440002,7413900
2007-11-27,73.500000,78.250000,72.889999,77.580002,77.580002,5420700
2007-11-28,80.570000,88.489998,80.570000,87.690002,87.690002,8016100
2007-11-29,90.910004,93.199997,89.500000,90.849998,90.849998,5700700
2007-11-30,95.389999,95.599998,89.849998,91.370003,91.370003,4845000
2007-12-03,89.870003,96.000000,88.699997,94.970001,94.970001,4409600
2007-12-04,92.260002,97.099998,92.050003,95.080002,95.080002,2907100
2007-12-05,98.000000,98.000000,88.699997,90.440002,90.440002,3978600
2007-12-06,91.699997,91.919998,86.500000,89.699997,89.699997,3095500
2007-12-07,90.680000,90.680000,87.110001,88.879997,88.879997,1261700
2007-12-10,89.989998,93.580002,87.750000,93.449997,93.449997,1883300
2007-12-11,95.000000,99.989998,93.639999,95.290001,95.290001,4849500
2007-12-12,99.750000,102.739998,95.139999,99.230003,99.230003,5628900
2007-12-13,97.129997,99.230003,92.300003,96.000000,96.000000,3904500
2007-12-14,93.040001,98.459999,92.250000,95.699997,95.699997,2449800
2007-12-17,94.849998,95.129997,89.000000,89.849998,89.849998,2134500
2007-12-18,92.970001,92.970001,85.000000,88.830002,88.830002,2375400
2007-12-19,88.059998,91.790001,88.010002,90.529999,90.529999,1161900
2007-12-20,92.989998,93.000000,89.019997,91.139999,91.139999,1178300
2007-12-21,93.169998,93.199997,89.339996,89.639999,89.639999,1526600
2007-12-24,89.639999,91.269997,88.000000,88.709999,88.709999,595400
2007-12-26,88.989998,89.029999,87.029999,87.629997,87.629997,1022800
2007-12-27,87.610001,87.610001,84.739998,84.970001,84.970001,1344400
2007-12-28,85.150002,86.400002,82.349998,83.599998,83.599998,1129900
2007-12-31,83.050003,85.519997,83.050003,84.989998,84.989998,1175400
2008-01-02,85.489998,85.980003,83.110001,84.599998,84.599998,1001800
2008-01-03,84.900002,86.930000,82.500000,83.949997,83.949997,2115300
2008-01-04,82.000000,82.889999,79.529999,80.489998,80.489998,1680300
2008-01-07,81.250000,81.639999,71.660004,72.989998,72.989998,4609300
2008-01-08,74.010002,79.500000,73.589996,74.500000,74.500000,2644200
2008-01-09,76.440002,80.000000,76.019997,79.889999,79.889999,2959100
2008-01-10,79.199997,82.430000,77.639999,80.300003,80.300003,1800700
2008-01-11,78.379997,79.800003,75.830002,77.529999,77.529999,2109900
2008-01-14,79.989998,83.260002,78.339996,82.239998,82.239998,1923500
2008-01-15,81.529999,84.400002,78.849998,79.930000,79.930000,2408500
2008-01-16,78.339996,83.699997,77.000000,83.500000,83.500000,2611600
2008-01-17,84.449997,85.839996,79.779999,80.739998,80.739998,2676800
2008-01-18,81.599998,82.750000,78.099998,81.269997,81.269997,2203800
2008-01-22,72.559998,81.129997,72.500000,80.449997,80.449997,3600500
2008-01-23,76.830002,79.000000,75.150002,77.510002,77.510002,3288700
2008-01-24,78.949997,81.000000,76.300003,80.199997,80.199997,2497400
2008-01-25,83.940002,83.940002,79.580002,80.550003,80.550003,2155500
2008-01-28,82.000000,83.000000,78.150002,83.000000,83.000000,6138700
2008-01-29,58.049999,59.799999,54.509998,54.869999,54.869999,21715900
2008-01-30,54.490002,57.169998,53.570000,56.419998,56.419998,6063100
2008-01-31,55.599998,57.349998,55.520000,56.669998,56.669998,2607800
2008-02-01,56.980000,58.139999,55.060001,57.849998,57.849998,2489400
2008-02-04,58.000000,60.470001,56.910000,58.049999,58.049999,1840300
2008-02-05,57.599998,59.299999,57.169998,59.299999,59.299999,1711700
2008-02-06,60.320000,62.000000,59.500000,61.520000,61.520000,2209700
2008-02-07,60.500000,62.750000,59.560001,60.799999,60.799999,1521700
2008-02-08,60.900002,61.389999,60.070000,60.270000,60.270000,956400
2008-02-11,61.220001,62.240002,60.900002,61.419998,61.419998,1132600
2008-02-12,62.000000,63.000000,61.560001,62.259998,62.259998,989000
2008-02-13,63.000000,63.500000,62.180000,62.930000,62.930000,919500
2008-02-14,63.099998,63.330002,61.250000,62.099998,62.099998,1333000
2008-02-15,61.200001,62.570000,59.250000,59.810001,59.810001,1598200
2008-02-19,60.990002,61.500000,56.500000,57.380001,57.380001,1685900
2008-02-20,56.230000,59.830002,56.230000,59.450001,59.450001,913600
2008-02-21,59.459999,60.000000,57.500000,57.910000,57.910000,1124000
2008-02-22,58.000000,58.480000,55.000000,56.549999,56.549999,1449100
2008-02-25,56.549999,58.599998,56.009998,58.290001,58.290001,907900
2008-02-26,59.299999,60.700001,57.430000,60.180000,60.180000,2050400
2008-02-27,60.000000,60.500000,58.419998,59.860001,59.860001,1285200
2008-02-28,59.790001,60.959999,59.160000,59.950001,59.950001,984500
2008-02-29,59.259998,59.950001,58.320000,58.669998,58.669998,842200
2008-03-03,58.240002,58.529999,55.160000,55.810001,55.810001,1135300
2008-03-04,55.099998,56.189999,52.500000,53.759998,53.759998,2195300
2008-03-05,54.000000,54.900002,53.000000,54.570000,54.570000,1840700
2008-03-06,53.599998,55.299999,52.990002,53.099998,53.099998,1303800
2008-03-07,52.369999,54.849998,50.299999,51.450001,51.450001,1195000
2008-03-10,51.520000,51.520000,46.619999,47.509998,47.509998,1962900
2008-03-11,48.830002,50.000000,46.950001,48.000000,48.000000,1863400
2008-03-12,48.000000,51.500000,46.520000,51.270000,51.270000,2405800
2008-03-13,50.840000,55.090000,49.660000,52.119999,52.119999,1771900
2008-03-14,53.099998,53.930000,49.360001,49.779999,49.779999,943500
2008-03-17,47.500000,49.000000,45.500000,46.060001,46.060001,1847200
2008-03-18,46.810001,48.580002,44.650002,46.660000,46.660000,2003100
2008-03-19,46.700001,47.000000,42.500000,42.770000,42.770000,2436500
2008-03-20,42.410000,45.500000,41.410000,45.119999,45.119999,2448400
2008-03-24,44.540001,48.700001,44.279999,47.759998,47.759998,2534100
2008-03-25,48.490002,50.689999,46.509998,50.080002,50.080002,2003500
2008-03-26,49.830002,49.930000,47.000000,49.610001,49.610001,1293200
2008-03-27,49.720001,49.950001,45.500000,46.380001,46.380001,2136300
2008-03-28,46.549999,46.950001,44.419998,44.529999,44.529999,1381400
2008-03-31,43.889999,44.410000,42.500000,42.820000,42.820000,2322200
2008-04-01,43.840000,46.180000,42.049999,45.750000,45.750000,3060100
2008-04-02,46.009998,46.619999,43.060001,43.680000,43.680000,1987300
2008-04-03,42.900002,48.060001,42.330002,47.970001,47.970001,3142000
2008-04-04,47.000000,52.000000,46.279999,50.490002,50.490002,2589700
2008-04-07,51.950001,52.250000,49.709999,50.590000,50.590000,1567600
2008-04-08,49.939999,54.139999,49.000000,53.270000,53.270000,2281400
2008-04-09,54.000000,54.889999,51.669998,52.599998,52.599998,2027500
2008-04-10,52.029999,56.150002,52.029999,53.910000,53.910000,1884300
2008-04-11,53.000000,53.759998,51.799999,52.500000,52.500000,1059300
2008-04-14,52.009998,52.480000,51.200001,51.849998,51.849998,1137700
2008-04-15,51.849998,52.500000,51.349998,51.720001,51.720001,1237000
2008-04-16,52.799999,55.000000,52.799999,53.959999,53.959999,1985300
2008-04-17,53.490002,55.619999,53.000000,55.020000,55.020000,1994400
2008-04-18,56.849998,60.750000,56.849998,58.470001,58.470001,3986600
2008-04-21,58.990002,59.119999,55.630001,56.070000,56.070000,2408200
2008-04-22,56.090000,59.299999,54.220001,58.020000,58.020000,6455500
2008-04-23,64.629997,64.879997,60.549999,60.840000,60.840000,7786100
2008-04-24,60.340000,61.750000,58.349998,61.520000,61.520000,2938300
2008-04-25,61.549999,65.480003,61.160000,64.839996,64.839996,2555400
2008-04-28,65.199997,69.470001,65.070000,67.330002,67.330002,2828000
2008-04-29,67.970001,68.449997,66.500000,68.440002,68.440002,1728600
2008-04-30,68.410004,68.980003,66.500000,66.639999,66.639999,3353100
2008-05-01,66.639999,70.730003,65.550003,70.239998,70.239998,2485900
2008-05-02,71.500000,71.500000,67.529999,68.760002,68.760002,1444100
2008-05-05,68.360001,69.250000,66.750000,67.580002,67.580002,931700
2008-05-06,67.550003,68.269997,65.970001,67.389999,67.389999,1214900
2008-05-07,66.940002,68.290001,62.759998,63.759998,63.759998,1977800
2008-05-08,64.190002,64.989998,63.279999,64.040001,64.040001,845100
2008-05-09,63.970001,64.599998,63.099998,64.050003,64.050003,1047300
2008-05-12,64.540001,65.459999,63.000000,64.790001,64.790001,1066100
2008-05-13,65.000000,67.190002,64.720001,66.150002,66.150002,1851900
2008-05-14,67.250000,67.459999,65.669998,66.320000,66.320000,1861000
2008-05-15,66.330002,72.080002,64.250000,72.080002,72.080002,3755900
2008-05-16,71.370003,71.900002,68.800003,69.599998,69.599998,3307200
2008-05-19,70.739998,71.639999,68.919998,69.300003,69.300003,2711500
2008-05-20,68.190002,68.459999,65.889999,68.000000,68.000000,2599700
2008-05-21,67.849998,68.750000,65.309998,65.389999,65.389999,2010200
2008-05-22,65.449997,66.000000,64.989998,65.000000,65.000000,995100
2008-05-23,64.900002,65.019997,63.299999,64.959999,64.959999,869400
2008-05-27,66.449997,67.650002,64.790001,66.750000,66.750000,1142700
2008-05-28,67.760002,68.209999,66.849998,67.650002,67.650002,837500
2008-05-29,68.290001,68.699997,67.470001,68.660004,68.660004,1039700
2008-05-30,68.379997,69.620003,68.250000,68.669998,68.669998,2063500
2008-06-02,68.139999,69.000000,65.849998,66.389999,66.389999,823400
2008-06-03,66.370003,67.410004,64.959999,65.650002,65.650002,1135700
2008-06-04,65.260002,68.500000,65.260002,67.370003,67.370003,1399300
2008-06-05,67.919998,70.000000,67.160004,69.930000,69.930000,1387300
2008-06-06,68.980003,68.980003,67.389999,67.889999,67.889999,1632900
2008-06-09,67.559998,67.559998,60.000000,65.839996,65.839996,7219700
2008-06-10,65.000000,66.500000,63.660000,65.830002,65.830002,2131800
2008-06-11,66.239998,66.489998,64.940002,65.279999,65.279999,1557500
2008-06-12,64.779999,65.849998,64.580002,65.290001,65.290001,1403800
2008-06-13,65.290001,66.599998,64.639999,66.500000,66.500000,1277900
2008-06-16,66.000000,67.500000,65.599998,67.470001,67.470001,1742300
2008-06-17,67.839996,67.839996,66.029999,67.000000,67.000000,1244400
2008-06-18,66.500000,66.559998,64.760002,66.190002,66.190002,1202100
2008-06-19,65.919998,66.500000,64.690002,65.720001,65.720001,549300
2008-06-20,65.720001,65.720001,63.119999,63.860001,63.860001,1269100
2008-06-23,62.520000,64.239998,61.500000,63.560001,63.560001,863200
2008-06-24,62.689999,62.820000,60.919998,60.950001,60.950001,1041200
2008-06-25,61.040001,62.500000,60.270000,62.180000,62.180000,863600
2008-06-26,61.669998,61.669998,58.639999,58.919998,58.919998,1324700
2008-06-27,58.119999,58.119999,50.500000,51.049999,51.049999,3614900
2008-06-30,50.570000,54.500000,50.000000,53.860001,53.860001,1910200
2008-07-01,52.349998,53.599998,50.500000,52.450001,52.450001,2207300
2008-07-02,52.840000,57.000000,52.840000,55.009998,55.009998,1780700
2008-07-03,55.150002,55.150002,52.990002,53.070000,53.070000,695400
2008-07-07,52.950001,55.910000,52.770000,53.189999,53.189999,1272300
2008-07-08,40.389999,42.139999,36.509998,40.189999,40.189999,19177400
2008-07-09,40.990002,41.750000,37.299999,37.709999,37.709999,6569500
2008-07-10,37.889999,38.799999,37.560001,38.560001,38.560001,4663600
2008-07-11,38.000000,40.310001,37.299999,39.380001,39.380001,2877100
2008-07-14,40.049999,41.070000,39.570000,40.500000,40.500000,2329400
2008-07-15,40.000000,40.090000,38.020000,38.500000,38.500000,2062600
2008-07-16,38.610001,38.700001,36.520000,36.950001,36.950001,1772000
2008-07-17,38.340000,39.240002,37.439999,38.889999,38.889999,1757100
2008-07-18,38.400002,38.950001,37.660000,38.509998,38.509998,2236300
2008-07-21,38.529999,38.990002,36.930000,36.939999,36.939999,1666000
2008-07-22,36.180000,38.000000,34.169998,37.970001,37.970001,4691200
2008-07-23,32.630001,37.230000,32.310001,37.000000,37.000000,9040800
2008-07-24,36.700001,36.990002,34.340000,34.750000,34.750000,3205200
2008-07-25,34.500000,34.650002,33.630001,34.070000,34.070000,1507500
2008-07-28,34.000000,35.000000,33.000000,34.689999,34.689999,1877100
2008-07-29,34.700001,35.799999,33.299999,33.330002,33.330002,1645800
2008-07-30,33.630001,35.759998,33.340000,35.230000,35.230000,2949400
2008-07-31,35.680000,37.790001,35.279999,35.849998,35.849998,1860200
2008-08-01,36.490002,36.490002,35.150002,35.310001,35.310001,877900
2008-08-04,36.020000,36.020000,33.599998,34.349998,34.349998,1388400
2008-08-05,34.419998,35.189999,33.349998,34.400002,34.400002,1794900
2008-08-06,34.990002,36.450001,33.889999,36.189999,36.189999,1942700
2008-08-07,34.619999,36.389999,34.000000,34.680000,34.680000,2292700
2008-08-08,35.200001,37.000000,34.470001,36.910000,36.910000,1828400
2008-08-11,37.000000,37.240002,35.380001,35.759998,35.759998,1824800
2008-08-12,35.480000,36.240002,34.700001,34.889999,34.889999,2270300
2008-08-13,35.250000,36.320000,33.720001,36.029999,36.029999,1524000
2008-08-14,36.290001,36.500000,35.220001,36.380001,36.380001,997900
2008-08-15,35.930000,41.000000,35.930000,39.830002,39.830002,5048100
2008-08-18,39.700001,41.860001,38.540001,41.700001,41.700001,2407800
2008-08-19,41.099998,41.220001,39.099998,39.810001,39.810001,1623000
2008-08-20,40.000000,40.110001,37.700001,38.009998,38.009998,2216600
2008-08-21,37.250000,39.340000,37.250000,38.740002,38.740002,1709700
2008-08-22,39.650002,40.090000,38.700001,38.930000,38.930000,1460500
2008-08-25,38.990002,39.450001,37.750000,37.950001,37.950001,1374400
2008-08-26,37.939999,38.849998,36.580002,36.980000,36.980000,1378900
2008-08-27,36.709999,38.910000,36.660000,38.490002,38.490002,2131600
2008-08-28,38.849998,39.900002,38.230000,39.570000,39.570000,1209400
2008-08-29,39.349998,40.060001,38.590000,39.700001,39.700001,911100
2008-09-02,40.009998,40.259998,37.560001,38.520000,38.520000,1625500
2008-09-03,38.119999,39.750000,37.000000,38.930000,38.930000,2288900
2008-09-04,38.820000,38.820000,35.240002,35.529999,35.529999,2440000
2008-09-05,35.110001,36.410000,34.560001,36.169998,36.169998,1441200
2008-09-08,36.610001,37.119999,33.250000,34.910000,34.910000,1830800
2008-09-09,35.070000,36.299999,31.510000,32.470001,32.470001,2191100
2008-09-10,32.480000,34.200001,32.450001,33.950001,33.950001,1544800
2008-09-11,32.930000,34.980000,32.400002,34.250000,34.250000,1716500
2008-09-12,34.189999,35.990002,33.150002,35.939999,35.939999,1528300
2008-09-15,34.020000,35.930000,32.000000,33.669998,33.669998,2025600
2008-09-16,31.990000,32.200001,29.500000,31.980000,31.980000,3596200
2008-09-17,31.790001,31.790001,26.280001,27.920000,27.920000,5231000
2008-09-18,28.299999,28.350000,22.670000,27.760000,27.760000,5644200
2008-09-19,29.559999,30.990000,26.420000,30.120001,30.120001,5286200
2008-09-22,30.049999,30.070000,28.030001,28.580000,28.580000,2203800
2008-09-23,28.770000,30.120001,28.299999,28.780001,28.780001,2200300
2008-09-24,29.000000,31.430000,28.660000,28.969999,28.969999,1494900
2008-09-25,29.000000,31.080000,28.070000,30.900000,30.900000,1659100
2008-09-26,29.559999,30.500000,27.809999,29.040001,29.040001,2065300
2008-09-29,28.260000,28.459999,23.680000,26.000000,26.000000,2865300
2008-09-30,25.709999,26.709999,25.700001,26.639999,26.639999,1299800
2008-10-01,26.260000,27.129999,25.600000,25.830000,25.830000,1098800
2008-10-02,25.090000,25.799999,24.070000,24.120001,24.120001,1976500
2008-10-03,25.000000,25.000000,22.570000,22.570000,22.570000,2945500
2008-10-06,20.980000,21.980000,20.570000,21.650000,21.650000,2897700
2008-10-07,21.760000,23.650000,20.309999,20.809999,20.809999,2642900
2008-10-08,19.980000,21.959999,18.500000,20.410000,20.410000,3522900
2008-10-09,21.400000,21.500000,19.420000,20.450001,20.450001,1615800
2008-10-10,19.010000,22.379999,18.740000,21.030001,21.030001,3404100
2008-10-13,23.490000,24.430000,22.100000,24.000000,24.000000,1505900
2008-10-14,24.650000,25.490000,21.299999,21.330000,21.330000,1652200
2008-10-15,20.870001,21.299999,19.559999,19.969999,19.969999,1882300
2008-10-16,20.000000,20.750000,18.549999,19.889999,19.889999,1390200
2008-10-17,20.030001,21.670000,19.389999,20.690001,20.690001,1545900
2008-10-20,21.590000,21.860001,19.299999,20.639999,20.639999,1806600
2008-10-21,19.920000,20.990000,18.650000,18.730000,18.730000,2153400
2008-10-22,21.500000,21.549999,19.120001,20.059999,20.059999,7833800
2008-10-23,20.290001,20.740000,19.170000,20.440001,20.440001,2818300
2008-10-24,18.379999,23.209999,18.299999,22.129999,22.129999,3290700
2008-10-27,21.879999,24.500000,21.110001,23.180000,23.180000,2410000
2008-10-28,24.299999,27.139999,23.670000,27.059999,27.059999,2967100
2008-10-29,26.799999,29.200001,26.709999,28.219999,28.219999,3436200
2008-10-30,29.870001,31.799999,28.620001,31.170000,31.170000,3555900
2008-10-31,30.950001,31.500000,29.080000,31.000000,31.000000,2626300
2008-11-03,30.790001,32.750000,29.200001,31.809999,31.809999,2787600
2008-11-04,31.680000,32.200001,29.340000,30.559999,30.559999,3691300
2008-11-05,29.549999,29.549999,27.490000,27.510000,27.510000,3207300
2008-11-06,26.780001,27.420000,25.920000,26.059999,26.059999,2204900
2008-11-07,26.520000,27.219999,25.900000,26.660000,26.660000,2300600
2008-11-10,27.500000,27.500000,24.420000,24.809999,24.809999,1959000
2008-11-11,25.790001,25.790001,23.440001,23.639999,23.639999,1643400
2008-11-12,23.000000,24.100000,22.200001,22.420000,22.420000,2785800
2008-11-13,22.010000,23.010000,20.049999,22.770000,22.770000,4044500
2008-11-14,22.469999,22.469999,20.000000,20.000000,20.000000,3541100
2008-11-17,20.110001,21.299999,19.700001,19.879999,19.879999,1639500
2008-11-18,20.139999,20.750000,19.500000,20.510000,20.510000,1570200
2008-11-19,21.000000,21.250000,19.500000,19.760000,19.760000,1882000
2008-11-20,19.500000,21.469999,19.230000,19.610001,19.610001,1863000
2008-11-21,19.010000,19.930000,17.250000,18.940001,18.940001,2597800
2008-11-24,19.660000,19.959999,19.090000,19.549999,19.549999,1839400
2008-11-25,20.040001,20.730000,19.129999,19.260000,19.260000,1946900
2008-11-26,19.080000,20.000000,18.750000,18.990000,18.990000,3233000
2008-11-28,19.090000,19.650000,18.750000,19.350000,19.350000,840000
2008-12-01,19.000000,19.299999,17.799999,17.879999,17.879999,1801500
2008-12-02,17.879999,19.320000,17.540001,19.000000,19.000000,393200
2008-12-03,18.530001,22.049999,18.260000,21.850000,21.850000,2509300
2008-12-04,21.250000,22.799999,20.580000,21.350000,21.350000,1738600
2008-12-05,21.230000,23.900000,20.440001,23.299999,23.299999,1970500
2008-12-08,24.129999,24.129999,22.590000,23.170000,23.170000,2119800
2008-12-09,22.600000,24.879999,22.200001,23.209999,23.209999,2767100
2008-12-10,23.510000,25.200001,22.950001,24.980000,24.980000,2225200
2008-12-11,24.340000,24.750000,23.350000,23.670000,23.670000,1740300
2008-12-12,23.020000,24.740000,23.000000,24.740000,24.740000,1136600
2008-12-15,24.610001,24.610001,23.100000,23.730000,23.730000,1043900
2008-12-16,24.590000,24.590000,23.600000,24.350000,24.350000,974500
2008-12-17,23.980000,25.469999,23.330000,24.459999,24.459999,1064300
2008-12-18,24.660000,25.250000,23.780001,24.280001,24.280001,876100
2008-12-19,24.500000,24.670000,23.620001,24.520000,24.520000,960500
2008-12-22,24.520000,24.530001,22.100000,22.410000,22.410000,1220600
2008-12-23,22.250000,22.700001,21.160000,21.790001,21.790001,914300
2008-12-24,21.610001,22.080000,21.500000,21.690001,21.690001,329400
2008-12-26,21.570000,22.379999,21.510000,22.320000,22.320000,450400
2008-12-29,22.139999,22.500000,21.870001,22.010000,22.010000,768500
2008-12-30,22.010000,23.320000,21.850000,23.320000,23.320000,827100
2008-12-31,23.309999,24.100000,23.000000,23.690001,23.690001,1067100
2009-01-02,23.440001,24.000000,22.410000,23.740000,23.740000,920500
2009-01-05,23.549999,24.000000,23.160000,23.740000,23.740000,908100
2009-01-06,23.950001,25.150000,23.639999,24.580000,24.580000,1556100
2009-01-07,23.940001,25.350000,23.790001,24.830000,24.830000,1279300
2009-01-08,25.309999,27.209999,25.190001,26.330000,26.330000,2662100
2009-01-09,26.620001,26.629999,24.860001,25.030001,25.030001,1076200
2009-01-12,25.180000,25.180000,23.100000,23.750000,23.750000,1465000
2009-01-13,23.820000,24.200001,22.400000,22.610001,22.610001,1624000
2009-01-14,22.549999,22.650000,21.360001,21.760000,21.760000,1599900
2009-01-15,21.950001,22.840000,21.600000,22.340000,22.340000,1474500
2009-01-16,22.840000,22.959999,21.580000,22.000000,22.000000,1409400
2009-01-20,22.059999,22.320000,20.200001,20.280001,20.280001,1604400
2009-01-21,20.980000,21.990000,20.020000,21.879999,21.879999,2346800
2009-01-22,21.379999,21.750000,20.549999,21.200001,21.200001,1594500
2009-01-23,20.370001,21.840000,20.260000,21.620001,21.620001,1799500
2009-01-26,22.010000,23.490000,21.400000,22.100000,22.100000,3761900
2009-01-27,22.209999,22.500000,20.389999,21.469999,21.469999,4402600
2009-01-28,21.820000,23.020000,21.059999,22.530001,22.530001,1709200
2009-01-29,22.100000,22.790001,21.520000,21.600000,21.600000,839000
2009-01-30,21.680000,21.799999,20.520000,20.700001,20.700001,1333900
2009-02-02,20.639999,21.990000,20.540001,21.750000,21.750000,1595000
2009-02-03,22.040001,22.620001,21.430000,22.510000,22.510000,1172300
2009-02-04,22.510000,23.100000,22.020000,22.230000,22.230000,924900
2009-02-05,21.790001,24.600000,21.790001,24.370001,24.370001,2180400
2009-02-06,24.620001,25.530001,24.010000,25.309999,25.309999,1848200
2009-02-09,25.299999,26.559999,25.000000,26.120001,26.120001,1354900
2009-02-10,25.620001,26.590000,24.219999,24.389999,24.389999,1637700
2009-02-11,24.420000,26.430000,23.750000,26.040001,26.040001,2734400
2009-02-12,25.500000,26.590000,24.389999,26.040001,26.040001,2126100
2009-02-13,26.250000,26.250000,24.350000,25.090000,25.090000,1405100
2009-02-17,24.100000,24.540001,23.559999,23.879999,23.879999,1313800
2009-02-18,23.770000,23.770000,22.410000,22.600000,22.600000,1936900
2009-02-19,23.000000,23.000000,21.940001,22.309999,22.309999,1237200
2009-02-20,21.799999,22.629999,21.799999,22.510000,22.510000,1222000
2009-02-23,22.940001,22.940001,21.400000,21.450001,21.450001,858500
2009-02-24,21.559999,23.150000,21.400000,22.930000,22.930000,1325100
2009-02-25,22.930000,22.930000,21.830000,22.430000,22.430000,943600
2009-02-26,22.809999,22.840000,21.260000,21.500000,21.500000,1759000
2009-02-27,21.500000,21.990000,20.620001,20.760000,20.760000,1902100
